X,Y,objectid,tree_name,tree_dbh,year,loc_y,loc_x
-8369098.9760334,4857030.5751442,228,PRUNUS SERRULATA - KWANZAN CHERRY,14,2024,39.93863856,-75.18089347
-8368727.61454718,4856784.79768288,229,ACER RUBRUM - RED MAPLE,6,2024,39.9369457,-75.17755747
-8368717.6537766,4856782.98129025,230,ACER RUBRUM - RED MAPLE,4,2024,39.93693319,-75.17746799
-8367904.76641943,4857563.23403583,231,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.94230724,-75.1701657
-8368707.9652291,4856954.15551427,232,PRUNUS SERRULATA - KWANZAN CHERRY,15,2024,39.9381122,-75.17738096
-8368653.74161709,4856946.9910095,233,AMELANCHIER SPECIES - OTHER SERVICEBERRY,7,2024,39.93806286,-75.17689386
-8368544.79552095,4856942.1797118,234,SASSAFRAS ALBIDUM - SASSAFRAS,1,2024,39.93802972,-75.17591518
-8369148.10164153,4857024.85320033,235,PRUNUS SPECIES - OTHER CHERRY,6,2024,39.93859915,-75.18133477
-8369213.07555236,4856858.00618745,236,ACER BUERGERANUM - TRIDENT MAPLE,5,2024,39.93744995,-75.18191844
-8368236.1236578,4856813.07798878,237,SYRINGA RETICULATA - JAPANESE TREE LILAC,4,2024,39.93714049,-75.17314234
-8369200.36963474,4857009.42096262,238,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,8,2024,39.93849286,-75.1818043
-8367976.37979764,4856848.56070303,239,GINKGO BILOBA - GINKGO,3,2024,39.93738489,-75.17080902
-8368908.22626323,4856833.98500614,240,CERCIS CANADENSIS - EASTERN REDBUD,6,2024,39.9372845,-75.17917994
-8369067.26555569,4857012.60125804,241,PYRUS CALLERYANA - CALLERY PEAR,16,2024,39.93851476,-75.18060861
-8369122.14985883,4857362.73210823,242,PYRUS CALLERYANA - CALLERY PEAR,11,2024,39.94092631,-75.18110164
-8369082.16571184,4857015.12793949,243,PRUNUS SPECIES - OTHER CHERRY,7,2024,39.93853216,-75.18074246
-8368189.47342734,4856870.05881769,244,PRUNUS SERRULATA - KWANZAN CHERRY,12,2024,39.93753297,-75.17272327
-8368944.42854017,4856774.48680235,245,GLEDITSIA TRIACANTHOS - HONEYLOCUST,16,2024,39.93687468,-75.17950515
-8368158.70812084,4856865.45103114,246,PRUNUS SERRULATA - KWANZAN CHERRY,11,2024,39.93750123,-75.1724469
-8369189.57653107,4856870.33330515,247,PRUNUS SERRULATA - KWANZAN CHERRY,11,2024,39.93753486,-75.18170735
-8368018.67636871,4856768.44670988,248,PRUNUS SERRULATA - KWANZAN CHERRY,15,2024,39.93683308,-75.17118898
-8369144.33790737,4856795.6944674,249,ACER CAMPESTRE - HEDGE MAPLE,10,2024,39.93702076,-75.18130096
-8367939.28366262,4856843.31210429,250,ACER RUBRUM - RED MAPLE,6,2024,39.93734874,-75.17047578
-8369116.34330627,4857438.30683864,251,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.94144682,-75.18104948
-8369114.13683486,4857445.40231673,252,PYRUS CALLERYANA - CALLERY PEAR,5,2024,39.94149569,-75.18102966
-8369113.24856372,4857451.1340425,253,PYRUS CALLERYANA - CALLERY PEAR,5,2024,39.94153517,-75.18102168
-8368126.19280639,4856860.57496066,254,PRUNUS SPECIES - OTHER CHERRY,3,2024,39.93746764,-75.17215481
-8369111.92261171,4857464.42279657,255,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.94162669,-75.18100977
-8369110.69381963,4857474.80429479,256,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.9416982,-75.18099873
-8368611.29445059,4856884.12750445,257,PRUNUS TRILOBA - FLOWERING PLUM,3,2024,39.93762987,-75.17651255
-8368618.40994177,4856881.84884282,258,PRUNUS TRILOBA - FLOWERING PLUM,2,2024,39.93761417,-75.17657647
-8368169.5223771,4856879.36409004,259,PRUNUS SERRULATA - KWANZAN CHERRY,14,2024,39.93759706,-75.17254405
-8368712.39381953,4856969.46332774,260,PRUNUS SERRULATA - KWANZAN CHERRY,12,2024,39.93821764,-75.17742074
-8368131.38142828,4856872.80361442,261,ULMUS SPECIES - OTHER ELM,7,2024,39.93755187,-75.17220142
-8368546.75272389,4856929.90411404,262,GINKGO BILOBA - GINKGO,24,2024,39.93794517,-75.17593276
-8367982.84701641,4856850.86013674,263,GINKGO BILOBA - GINKGO,3,2024,39.93740073,-75.17086711
-8369081.92501349,4856865.10038011,264,PRUNUS SERRULATA - KWANZAN CHERRY,17,2024,39.93749881,-75.1807403
-8369093.70054954,4856867.35336818,265,PRUNUS SERRULATA - KWANZAN CHERRY,11,2024,39.93751433,-75.18084608
-8369127.59582356,4856873.05768315,266,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,18,2024,39.93755362,-75.18115057
-8369147.14041675,4856875.9998481,267,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,13,2024,39.93757389,-75.18132614
-8369166.31758126,4856878.26762804,268,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,16,2024,39.93758951,-75.18149841
-8369182.29883518,4856881.8528493,269,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,11,2024,39.9376142,-75.18164197
-8369195.35045695,4856884.19858305,270,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,12,2024,39.93763036,-75.18175922
-8369207.74224503,4856891.81092941,271,ZELKOVA SERRATA - JAPANESE ZELKOVA,17,2024,39.93768279,-75.18187053
-8369205.52314257,4856905.18562081,272,ZELKOVA SERRATA - JAPANESE ZELKOVA,18,2024,39.93777491,-75.1818506
-8369203.53857194,4856917.4404819,273,ZELKOVA SERRATA - JAPANESE ZELKOVA,19,2024,39.93785932,-75.18183277
-8368206.15081874,4856887.53553963,274,PRUNUS SERRULATA - KWANZAN CHERRY,11,2024,39.93765334,-75.17287309
-8368948.76294813,4857007.97451262,275,GINKGO BILOBA - GINKGO,19,2024,39.93848289,-75.17954408
-8368030.58094251,4856768.86880163,276,PRUNUS SERRULATA - KWANZAN CHERRY,13,2024,39.93683599,-75.17129592
-8368180.09407074,4856881.5721743,277,ACER CAMPESTRE - HEDGE MAPLE,2,2024,39.93761227,-75.17263901
-8369212.47143957,4856862.28496108,278,PRUNUS SERRULATA - KWANZAN CHERRY,7,2024,39.93747942,-75.18191302
-8367945.97023361,4856845.64481254,279,ACER RUBRUM - RED MAPLE,5,2024,39.93736481,-75.17053585
-8369052.48617625,4857008.96498,280,PRUNUS SPECIES - OTHER CHERRY,3,2024,39.93848972,-75.18047584
-8368065.08438301,4856851.96320818,281,TILIA CORDATA - LITTLE LEAF LINDEN,16,2024,39.93740833,-75.17160587
-8369275.91415356,4856818.00056939,282,ACER CAMPESTRE - HEDGE MAPLE,7,2024,39.9371744,-75.18248293
-8369281.10362823,4856819.0650229,283,ACER CAMPESTRE - HEDGE MAPLE,8,2024,39.93718173,-75.18252955
-8368757.82825465,4856961.51659579,284,PRUNUS SPECIES - OTHER CHERRY,8,2024,39.93816291,-75.17782889
-8368860.41777119,4856992.15853765,285,ACER SACCHARUM - SUGAR MAPLE,13,2024,39.93837396,-75.17875046
-8367985.64544653,4856839.18473177,286,TILIA CORDATA - LITTLE LEAF LINDEN,14,2024,39.93732031,-75.17089225
-8368880.36200677,4856996.8130191,287,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.93840602,-75.17892963
-8368794.56807832,4856968.51050877,288,PRUNUS SERRULATA - KWANZAN CHERRY,13,2024,39.93821108,-75.17815893
-8369165.36153337,4856799.7449826,289,ACER CAMPESTRE - HEDGE MAPLE,15,2024,39.93704866,-75.18148982
-8368155.35803748,4856878.70063998,290,PYRUS CALLERYANA - CALLERY PEAR,12,2024,39.93759249,-75.17241681
-8369348.67662134,4857069.51207895,291,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.93890674,-75.18313657
-8369355.49887826,4857070.32931748,292,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.93891237,-75.18319785
-8369330.67477908,4857068.31381516,293,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.93889849,-75.18297485
-8369133.52846387,4857413.11994026,294,ACER GINNALA - AMUR MAPLE,5,2024,39.94127335,-75.18120386
-8368939.06353066,4856993.10266052,295,ACER PLATANOIDES - NORWAY MAPLE,14,2024,39.93838046,-75.17945695
-8368857.08360527,4856938.967699,296,ULMUS AMERICANA - PRINCETON ELM,8,2024,39.93800759,-75.17872051
-8369241.67644012,4857042.13832731,297,PRUNUS SPECIES - OTHER CHERRY,5,2024,39.9387182,-75.18217537
-8367959.14856419,4856756.83933078,298,PRUNUS SERRULATA - KWANZAN CHERRY,13,2024,39.93675313,-75.17065423
-8368507.93229384,4856934.52182579,299,GINKGO BILOBA - GINKGO,23,2024,39.93797697,-75.17558403
-8369410.04925717,4857409.25704671,300,ZELKOVA SERRATA - JAPANESE ZELKOVA,2,2024,39.94124675,-75.18368789
-8368219.39209108,4856801.54999085,301,GLEDITSIA TRIACANTHOS - HONEYLOCUST,6,2024,39.93706109,-75.17299203
-8368039.0440599,4856781.6774229,302,PRUNUS SERRULATA - KWANZAN CHERRY,13,2024,39.93692421,-75.17137194
-8368003.93823759,4856775.80370508,303,PRUNUS SERRULATA - KWANZAN CHERRY,13,2024,39.93688375,-75.17105658
-8368564.57670718,4856932.98991546,304,PRUNUS VIRGINIANA - COMMON CHOKECHERRY,6,2024,39.93796642,-75.17609288
-8368176.20425042,4856868.18073819,305,PRUNUS SPECIES - OTHER CHERRY,7,2024,39.93752003,-75.17260407
-8369091.01804198,4857590.57391208,306,SOPHORA JAPONICA - JAPANESE PAGODA TREE,18,2024,39.94249554,-75.18082198
-8368053.94185366,4856774.72115175,307,GINKGO BILOBA - GINKGO,14,2024,39.9368763,-75.17150577
-8369193.65661268,4856977.98913809,308,ZELKOVA SERRATA - JAPANESE ZELKOVA,7,2024,39.93827636,-75.181744
-8368521.82195779,4857531.16995465,309,ACER RUBRUM - RED MAPLE,4,2024,39.94208641,-75.17570881
-8368519.69458172,4857543.85366328,310,ACER RUBRUM - RED MAPLE,5,2024,39.94217376,-75.1756897
-8368707.67806709,4857541.15904179,311,PRUNUS TRILOBA - FLOWERING PLUM,8,2024,39.9421552,-75.17737838
-8368701.0705537,4857540.35440635,312,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.94214966,-75.17731902
-8368691.36669405,4857537.96584614,313,SOPHORA JAPONICA - JAPANESE PAGODA TREE,12,2024,39.94213321,-75.17723185
-8368669.86874627,4857534.98010947,314,AMELANCHIER LAEVIS - ALLEGHENY SERVICEBERRY,2,2024,39.94211265,-75.17703873
-8368653.04024189,4857533.32993987,315,SOPHORA JAPONICA - JAPANESE PAGODA TREE,13,2024,39.94210128,-75.17688756
-8368636.8031376,4857528.87665908,316,SOPHORA JAPONICA - JAPANESE PAGODA TREE,12,2024,39.94207061,-75.1767417
-8368604.53866239,4857525.54301743,317,SOPHORA JAPONICA - JAPANESE PAGODA TREE,14,2024,39.94204765,-75.17645186
-8368586.26574523,4857521.24514704,318,TILIA TOMENTOSA - SILVER LINDEN,6,2024,39.94201805,-75.17628772
-8368528.1874341,4857488.07383404,319,MALUS SPECIES - OTHER CRABAPPLE,3,2024,39.94178959,-75.17576599
-8368527.36661867,4857493.8041146,320,MALUS SPECIES - OTHER CRABAPPLE,3,2024,39.94182905,-75.17575862
-8368526.59411439,4857499.18102481,321,AMELANCHIER LAEVIS - ALLEGHENY SERVICEBERRY,2,2024,39.94186609,-75.17575168
-8369054.17933308,4857598.78034631,322,CLADRASTIS KENTUKEA - YELLOWWOOD,3,2024,39.94255206,-75.18049105
-8368556.98534626,4857530.63554734,323,GLEDITSIA TRIACANTHOS - HONEYLOCUST,7,2024,39.94208272,-75.17602469
-8368266.95660807,4857354.26953007,324,UNKNOWN UNKNOWN - UNKNOWN,6,2024,39.94086802,-75.17341931
-8368774.99940618,4857260.6532938,325,PRUNUS SPECIES - OTHER CHERRY,5,2024,39.94022324,-75.17798314
-8367920.08184827,4857449.2179163,326,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.94152197,-75.17030329
-8367920.7578588,4857441.54442588,327,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.94146912,-75.17030936
-8367918.7925324,4857455.67222123,328,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.94156643,-75.1702917
-8368858.90864341,4857567.35614038,329,PYRUS CALLERYANA - CALLERY PEAR,8,2024,39.94233563,-75.17873691
-8368559.51905204,4857307.24660919,330,UNKNOWN UNKNOWN - UNKNOWN,2,2024,39.94054416,-75.17604745
-8368537.76291249,4857440.35629835,331,GINKGO BILOBA - GINKGO,6,2024,39.94146094,-75.17585201
-8368535.79635549,4857452.85203275,332,GINKGO BILOBA - GINKGO,14,2024,39.941547,-75.17583434
-8368340.96628731,4857541.55242369,333,ULMUS PARVIFOLIA - CHINESE ELM,6,2024,39.94215791,-75.17408415
-8368217.06916257,4857520.341752,334,PRUNUS SPECIES - OTHER CHERRY,8,2024,39.94201183,-75.17297117
-8368514.46655215,4857411.00174834,335,ULMUS PARVIFOLIA - CHINESE ELM,12,2024,39.94125876,-75.17564273
-8368506.80535413,4857410.30978371,336,ULMUS PARVIFOLIA - CHINESE ELM,7,2024,39.941254,-75.17557391
-8368498.1549335,4857409.89889646,337,ULMUS PARVIFOLIA - CHINESE ELM,14,2024,39.94125117,-75.1754962
-8368248.17317958,4857479.25044878,338,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.94172882,-75.17325058
-8368384.69648921,4857490.48561587,339,ACER PLATANOIDES - NORWAY MAPLE,7,2024,39.9418062,-75.17447699
-8367905.97815564,4857484.88193273,340,ACER PALMATUM - JAPANESE MAPLE,3,2024,39.9417676,-75.17017659
-8367913.67425613,4857439.76624879,341,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.94145688,-75.17024573
-8368754.95723025,4857470.43523744,342,GLEDITSIA TRIACANTHOS - HONEYLOCUST,5,2024,39.9416681,-75.1778031
-8368560.530225,4857418.61172418,343,ULMUS PARVIFOLIA - CHINESE ELM,15,2024,39.94131118,-75.17605653
-8368221.77893301,4857346.69202001,344,ULMUS SPECIES - OTHER ELM,11,2024,39.94081583,-75.17301348
-8368448.00540888,4857382.06848469,345,ULMUS SPECIES - OTHER ELM,7,2024,39.94105949,-75.1750457
-8368989.18843517,4857587.87151306,346,ACER PALMATUM - JAPANESE MAPLE,5,2024,39.94247693,-75.17990723
-8368714.42242434,4857556.71132224,347,ACER SACCHARUM - SUGAR MAPLE,4,2024,39.94226232,-75.17743897
-8368292.39237988,4857358.93556128,348,ULMUS SPECIES - OTHER ELM,2,2024,39.94090016,-75.17364781
-8368845.64869778,4856909.66959719,349,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.9378058,-75.17861779
-8368624.30657149,4857540.92741223,350,PRUNUS SERRULATA - KWANZAN CHERRY,11,2024,39.94215361,-75.17662944
-8368839.46483083,4857576.43600117,351,ACER BUERGERANUM - TRIDENT MAPLE,7,2024,39.94239817,-75.17856224
-8368322.76022604,4857363.97154389,352,QUERCUS PHELLOS - WILLOW OAK,3,2024,39.94093485,-75.17392061
-8367971.6377097,4857435.86984852,353,PRUNUS SPECIES - OTHER CHERRY,2,2024,39.94143004,-75.17076642
-8367964.92845823,4857434.65174451,354,PRUNUS SPECIES - OTHER CHERRY,4,2024,39.94142165,-75.17070615
-8368462.64694544,4857386.62731721,355,GLEDITSIA TRIACANTHOS - HONEYLOCUST,12,2024,39.94109089,-75.17517723
-8369044.68042728,4857595.55627196,356,MALUS SPECIES - OTHER CRABAPPLE,4,2024,39.94252985,-75.18040572
-8368136.00234392,4857461.23042637,357,TILIA SPECIES - OTHER LINDEN,15,2024,39.94160471,-75.17224293
-8368086.50771257,4857453.80314816,358,ULMUS PARVIFOLIA - CHINESE ELM,5,2024,39.94155355,-75.17179831
-8368076.79657538,4857452.14258341,359,EUCOMMIA ULMOIDES - HARDY RUBBER TREE,3,2024,39.94154212,-75.17171108
-8368064.01976459,4857449.68006325,360,ULMUS PARVIFOLIA - CHINESE ELM,4,2024,39.94152516,-75.1715963
-8368794.12823334,4857556.35132528,361,PYRUS CALLERYANA - CALLERY PEAR,11,2024,39.94225984,-75.17815498
-8368868.42591847,4857568.4213115,362,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94234297,-75.1788224
-8368544.61414903,4857322.51424038,363,TILIA SPECIES - OTHER LINDEN,7,2024,39.94064931,-75.17591355
-8368208.64284763,4857346.29568239,364,GLEDITSIA TRIACANTHOS - HONEYLOCUST,2,2024,39.9408131,-75.17289547
-8368201.93771328,4857344.93724043,365,QUERCUS RUBRA - NORTHERN RED OAK,11,2024,39.94080375,-75.17283524
-8367960.93891199,4857421.9082997,366,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94133388,-75.17067031
-8368416.38052232,4857495.97736111,367,ACER PLATANOIDES - NORWAY MAPLE,9,2024,39.94184402,-75.17476161
-8368212.32798482,4857474.2652086,368,PYRUS CALLERYANA - CALLERY PEAR,13,2024,39.94169448,-75.17292858
-8368203.86806621,4857470.77383124,369,PYRUS CALLERYANA - CALLERY PEAR,15,2024,39.94167044,-75.17285258
-8368205.16842396,4857547.74885406,370,ZELKOVA SERRATA - JAPANESE ZELKOVA,8,2024,39.94220059,-75.17286426
-8368253.64124109,4857482.71744278,371,ULMUS SPECIES - OTHER ELM,10,2024,39.9417527,-75.1732997
-8368328.99870424,4857541.03335833,372,SOPHORA JAPONICA - JAPANESE PAGODA TREE,13,2024,39.94215434,-75.17397665
-8368330.47780825,4857528.19673579,373,ACER RUBRUM - RED MAPLE,5,2024,39.94206593,-75.17398993
-8368582.53185129,4857170.85033914,374,LIQUIDAMBAR STYRACIFLUA - SWEETGUM,3,2024,39.93960472,-75.17625417
-8368581.7877115,4857183.83650087,375,LIQUIDAMBAR STYRACIFLUA - SWEETGUM,3,2024,39.93969417,-75.17624749
-8368301.09518939,4857358.23724353,376,MALUS SPECIES - OTHER CRABAPPLE,5,2024,39.94089535,-75.17372599
-8368858.61536308,4857579.90964782,377,PYRUS CALLERYANA - CALLERY PEAR,13,2024,39.94242209,-75.17873427
-8368379.56429413,4857373.20242324,378,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.94099842,-75.17443089
-8368821.71719167,4857561.46442789,379,ACER BUERGERANUM - TRIDENT MAPLE,7,2024,39.94229505,-75.17840281
-8368807.14105358,4857559.20482143,380,PRUNUS VIRGINIANA - COMMON CHOKECHERRY,3,2024,39.94227949,-75.17827187
-8368788.10728677,4857554.68634791,381,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.94224837,-75.17810089
-8368434.73977054,4857380.43816462,382,ULMUS SPECIES - OTHER ELM,10,2024,39.94104826,-75.17492654
-8368490.48594249,4857390.92548597,383,GLEDITSIA TRIACANTHOS - HONEYLOCUST,8,2024,39.94112049,-75.17542731
-8368215.1821041,4857347.09850829,384,ULMUS SPECIES - OTHER ELM,2,2024,39.94081863,-75.17295422
-8368249.12165444,4857468.32313876,385,ACER RUBRUM - RED MAPLE,7,2024,39.94165356,-75.1732591
-8368245.40766938,4857368.1018179,386,CLADRASTIS KENTUKEA - YELLOWWOOD,3,2024,39.94096329,-75.17322574
-8368327.50409384,4857493.60644702,387,ACER SPECIES - OTHER MAPLE,4,2024,39.94182769,-75.17396322
-8368322.64232459,4857493.66300572,388,ACER SPECIES - OTHER MAPLE,4,2024,39.94182808,-75.17391955
-8368315.12952698,4857491.67853177,389,ACER SPECIES - OTHER MAPLE,4,2024,39.94181441,-75.17385206
-8367911.45905563,4857448.05392152,390,PRUNUS TRILOBA - FLOWERING PLUM,5,2024,39.94151396,-75.17022583
-8368387.01315375,4857372.90018455,391,PYRUS CALLERYANA - CALLERY PEAR,5,2024,39.94099634,-75.1744978
-8368424.60804271,4857396.66810237,392,ACER RUBRUM - RED MAPLE,10,2024,39.94116004,-75.17483552
-8368770.64369349,4857357.70784085,393,ZELKOVA SERRATA - JAPANESE ZELKOVA,13,2024,39.94089171,-75.17794401
-8368259.23376966,4857351.4954046,394,UNKNOWN UNKNOWN - UNKNOWN,4,2024,39.94084892,-75.17334994
-8368252.25094329,4857352.51278631,395,UNKNOWN UNKNOWN - UNKNOWN,6,2024,39.94085592,-75.17328721
-8368960.82061681,4857595.47063072,396,PRUNUS SPECIES - OTHER CHERRY,6,2024,39.94252926,-75.1796524
-8368720.98684001,4857582.89566034,397,QUERCUS PALUSTRIS - PIN OAK,4,2024,39.94244266,-75.17749794
-8369030.69345603,4857593.69621097,398,ACER PALMATUM - JAPANESE MAPLE,3,2024,39.94251704,-75.18028008
-8368759.73452202,4857419.52691511,399,ZELKOVA SERRATA - JAPANESE ZELKOVA,17,2024,39.94131748,-75.17784601
-8368763.45705146,4857409.77835867,400,ZELKOVA SERRATA - JAPANESE ZELKOVA,13,2024,39.94125034,-75.17787945
-8367954.39975005,4857434.17141694,401,PRUNUS SPECIES - OTHER CHERRY,10,2024,39.94141834,-75.17061157
-8368474.61088508,4857385.69989457,402,ACER RUBRUM - RED MAPLE,7,2024,39.9410845,-75.1752847
-8368272.41905239,4857355.87003345,403,GINKGO BILOBA - GINKGO,5,2024,39.94087905,-75.17346838
-8368632.72633765,4856869.34945795,404,PRUNUS TRILOBA - FLOWERING PLUM,6,2024,39.93752808,-75.17670508
-8368631.64754135,4856883.49804504,405,PRUNUS TRILOBA - FLOWERING PLUM,6,2024,39.93762553,-75.17669539
-8368626.22635165,4856894.63880565,406,PRUNUS TRILOBA - FLOWERING PLUM,7,2024,39.93770227,-75.17664669
-8368774.17267677,4857269.92924823,407,UNKNOWN UNKNOWN - UNKNOWN,5,2024,39.94028713,-75.17797571
-8368214.94581336,4857490.036565,408,ACER RUBRUM - RED MAPLE,4,2024,39.94180311,-75.17295209
-8368203.74506102,4857556.49355827,409,MAACKIA AMURENSIS - AMUR MAACKIA,6,2024,39.94226082,-75.17285147
-8368375.56721625,4857489.07171532,410,PRUNUS SPECIES - OTHER CHERRY,8,2024,39.94179646,-75.17439498
-8368213.48767842,4857364.77296109,411,ULMUS SPECIES - OTHER ELM,21,2024,39.94094037,-75.17293899
-8368452.65942295,4857500.93949905,412,CERCIS CANADENSIS - EASTERN REDBUD,6,2024,39.9418782,-75.17508751
-8368226.22739156,4857363.13049304,413,ZELKOVA SERRATA - JAPANESE ZELKOVA,13,2024,39.94092905,-75.17305344
-8368333.27679987,4857512.96943368,414,ACER RUBRUM - RED MAPLE,5,2024,39.94196105,-75.17401508
-8368322.59867528,4857577.15875623,415,ACER RUBRUM - RED MAPLE,5,2024,39.94240314,-75.17391915
-8368749.23064107,4857420.6831624,416,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.94132544,-75.17775165
-8368367.52234891,4857487.52316354,417,PYRUS CALLERYANA - CALLERY PEAR,4,2024,39.9417858,-75.17432271
-8368362.4250169,4857486.60581067,418,PYRUS CALLERYANA - CALLERY PEAR,5,2024,39.94177948,-75.17427692
-8368540.31984285,4857528.12051301,419,CLADRASTIS KENTUKEA - YELLOWWOOD,8,2024,39.9420654,-75.17587498
-8368734.26139892,4857583.38065716,420,ACER SACCHARUM - SUGAR MAPLE,8,2024,39.942446,-75.17761718
-8368734.65367163,4857576.5811225,421,PYRUS CALLERYANA - CALLERY PEAR,10,2024,39.94239917,-75.17762071
-8368736.89294906,4857565.98146546,422,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94232616,-75.17764082
-8368650.55274732,4856773.70949906,423,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.93686933,-75.17686522
-8368886.63486761,4857584.1225482,424,ACER CAMPESTRE - HEDGE MAPLE,4,2024,39.94245111,-75.17898598
-8368825.79001034,4857029.40477227,425,ZELKOVA SERRATA - JAPANESE ZELKOVA,21,2024,39.9386305,-75.1784394
-8368798.73062292,4857569.75731582,426,ACER PLATANOIDES - NORWAY MAPLE,12,2024,39.94235217,-75.17819632
-8368696.0447467,4857554.56469871,427,ACER PLATANOIDES - NORWAY MAPLE,11,2024,39.94224753,-75.17727388
-8368503.73597601,4857390.42447748,428,ACER RUBRUM - RED MAPLE,7,2024,39.94111704,-75.17554634
-8368253.08832789,4857369.44957092,429,MALUS SPECIES - OTHER CRABAPPLE,8,2024,39.94097258,-75.17329473
-8368880.99581413,4857571.90540708,430,ACER RUBRUM - RED MAPLE,8,2024,39.94236696,-75.17893532
-8368935.44920307,4857591.04884672,431,ACER GRISEUM - PAPERBARK MAPLE,3,2024,39.94249881,-75.17942448
-8368770.99725368,4857286.77579509,432,UNKNOWN UNKNOWN - UNKNOWN,6,2024,39.94040316,-75.17794719
-8368099.88335772,4857445.05875385,433,PRUNUS SPECIES - OTHER CHERRY,5,2024,39.94149333,-75.17191847
-8368679.72191402,4857551.40201865,434,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.94222575,-75.17712725
-8368272.56469905,4857483.60864102,435,PLATANUS X ACERIFOLIA - LONDON PLANETREE,29,2024,39.94175883,-75.17346969
-8368267.85626906,4857482.92673054,436,PLATANUS X ACERIFOLIA - LONDON PLANETREE,25,2024,39.94175414,-75.1734274
-8368270.8361139,4857501.68121817,437,ACER CAMPESTRE - HEDGE MAPLE,8,2024,39.94188331,-75.17345416
-8368213.11391931,4857501.5523461,438,PYRUS CALLERYANA - CALLERY PEAR,10,2024,39.94188242,-75.17293564
